Date,High,Low,Open,Close,Marketcap
2017-10-02 23:59:59,0.030087700113654137,0.01996929943561554,0.02460700087249279,0.025931799784302708,628899051.78
2017-10-03 23:59:59,0.027425199747085568,0.020689899101853367,0.025756599381566048,0.020815800875425342,539692714.905
2017-10-04 23:59:59,0.022806299850344658,0.020864099264144897,0.020864099264144897,0.021931499242782596,568619547.5040001
2017-10-05 23:59:59,0.022153599187731743,0.020859299227595333,0.021951299160718918,0.021488700062036514,557139040.67
2017-10-06 23:59:59,0.0215418990701437,0.018359700217843056,0.02135889977216721,0.01853910088539124,480664553.411
2017-10-07 23:59:59,0.02105030044913292,0.017619999125599858,0.018413899466395375,0.020940899848937992,542936191.429
2017-10-08 23:59:59,0.02359770052134991,0.02014739997684956,0.02092939987778664,0.02047719992697239,530913808.821
2017-10-09 23:59:59,0.022807199507951736,0.02034199982881546,0.02034430019557476,0.02211369946599007,573343459.756
2017-10-10 23:59:59,0.022446099668741226,0.021279299631714817,0.02211209945380688,0.021531300619244576,558243533.875
2017-10-11 23:59:59,0.02257570065557957,0.02097640000283718,0.021479999646544456,0.022519500926136967,583864664.98
2017-10-12 23:59:59,0.026763200759887692,0.021825099363923076,0.02253849990665913,0.02625210024416447,680640048.471
2017-10-13 23:59:59,0.033815998584032066,0.025195399299263958,0.02606089971959591,0.03364099934697151,872212579.969
2017-10-14 23:59:59,0.03826779872179032,0.02925530076026916,0.03387629985809326,0.032464899122715,841719752.3089999
2017-10-15 23:59:59,0.03364120051264763,0.028694400563836094,0.03287360072135925,0.03004859946668148,779072171.768
2017-10-16 23:59:59,0.03074919991195202,0.028576700016856194,0.029938900843262676,0.028948200866580013,750542023.348
2017-10-17 23:59:59,0.029627999290823936,0.02548149973154068,0.0289526991546154,0.02721749991178513,705670042.368
2017-10-18 23:59:59,0.027359800413250927,0.02463730052113533,0.027219299226999283,0.02669069916009903,692011661.609
2017-10-19 23:59:59,0.027111699804663655,0.025771599262952805,0.02670449949800968,0.027031900361180302,700857978.0760001
2017-10-20 23:59:59,0.03085519932210445,0.02661219984292984,0.02698240056633949,0.03062980063259602,794140985.165
2017-10-21 23:59:59,0.030805500224232674,0.027977000921964645,0.030805500224232674,0.028436200693249706,737267363.233
2017-10-22 23:59:59,0.028743699193000793,0.027093000710010532,0.028565000742673874,0.02772879973053932,718926553.5339999
2017-10-23 23:59:59,0.028050899505615238,0.024344900622963902,0.02768409997224808,0.02545359916985035,659937282.646
2017-10-24 23:59:59,0.028956299647688862,0.023766299709677696,0.025338999927043915,0.02719270065426826,705027051.0189999
2017-10-25 23:59:59,0.02784590050578117,0.026107199490070343,0.027038099244236943,0.027527499943971637,713707434.235
2017-10-26 23:59:59,0.027560299262404442,0.026477999985218048,0.027409499511122704,0.02713179960846901,703448092.423
2017-10-27 23:59:59,0.02746289968490601,0.025673899799585342,0.02713809907436371,0.02638179995119572,684002789.519
2017-10-28 23:59:59,0.02685330063104629,0.025592999532818798,0.026338599622249603,0.02586610056459904,670632199.243
2017-10-29 23:59:59,0.029836799949407574,0.02562589943408966,0.025830699130892757,0.028606899082660675,741693114.1739999
2017-10-30 23:59:59,0.02887439914047718,0.027585899457335472,0.02831760048866272,0.02858290076255798,741070864.4810001
2017-10-31 23:59:59,0.030714500695466995,0.028075499460101128,0.028547000139951706,0.030437499284744263,789155209.5
2017-11-01 23:59:59,0.029219400137662888,0.02298619970679283,0.029126500710844994,0.02298619970679283,595964828.801
2017-11-02 23:59:59,0.024976899847388268,0.018209999427199364,0.023079199716448784,0.021305900067090988,552399572.176
2017-11-03 23:59:59,0.02321260049939156,0.01982700079679489,0.021418200805783272,0.02262810058891773,586680344.841
2017-11-04 23:59:59,0.023849399760365486,0.021969599649310112,0.022640900686383247,0.02202210016548634,570968540.095
2017-11-05 23:59:59,0.023006299510598183,0.020634999498724937,0.022054100409150124,0.020634999498724937,535005100.552
2017-11-06 23:59:59,0.02360880002379417,0.02053369954228401,0.02097729966044426,0.021880999207496643,567310230.4419999
2017-11-07 23:59:59,0.02334729954600334,0.02141370065510273,0.021845800802111626,0.022194700315594677,575443552.47
2017-11-08 23:59:59,0.0263931006193161,0.021660199388861656,0.02191160060465336,0.02518600039184093,652999198.57
2017-11-09 23:59:59,0.03505989909172058,0.02500570006668568,0.025160100311040882,0.0320529006421566,831037799.247
2017-11-10 23:59:59,0.03334759920835495,0.02645139954984188,0.032219298183918,0.027119200676679608,703121411.334
2017-11-11 23:59:59,0.02965909987688065,0.025683900341391563,0.026891199871897697,0.027437100186944008,711363627.0580001
2017-11-12 23:59:59,0.02795189991593361,0.02259100042283535,0.02748049981892109,0.023977000266313556,621653370.29
2017-11-13 23:59:59,0.026299700140953064,0.0234948992729187,0.024364100769162175,0.02580760046839714,669115465.6159999
2017-11-14 23:59:59,0.026787800714373592,0.025342300534248352,0.02579689957201481,0.0262301005423069,680069652.919
2017-11-15 23:59:59,0.027773000299930573,0.025261100381612774,0.026115799322724342,0.026444600895047188,685631009.549
2017-11-16 23:59:59,0.028169600293040283,0.025653600692749023,0.026583099737763405,0.027580000460147858,715068605.4380001
2017-11-17 23:59:59,0.027435800060629845,0.025184199213981632,0.02714259922504425,0.025772500783205032,668205425.441
2017-11-18 23:59:59,0.027121599763631817,0.02474769949913025,0.025596799328923225,0.02636910043656826,683673515.724
2017-11-19 23:59:59,0.02847779914736748,0.02558100037276745,0.02624250017106533,0.028084499761462208,728148812.5239999
2017-11-20 23:59:59,0.03229999914765358,0.027611900120973587,0.02815189957618713,0.029581300914287567,766956451.7060001
2017-11-21 23:59:59,0.029709499329328537,0.02740420028567314,0.029586799442768093,0.028330499306321144,734526871.877
2017-11-22 23:59:59,0.029034499078989032,0.027891000732779503,0.028399299830198288,0.02854919992387295,740197122.2030001
2017-11-23 23:59:59,0.02867780067026615,0.02744390070438385,0.028540100902318958,0.02744390070438385,711539931.138
2017-11-24 23:59:59,0.028596900403499607,0.02696269936859608,0.027406400069594383,0.028381800279021263,735856930.595
2017-11-25 23:59:59,0.03044730052351952,0.02774710021913052,0.028324399143457413,0.03044730052351952,789409294.7919999
2017-11-26 23:59:59,0.03985530138015747,0.030117800459265712,0.030437100678682324,0.03633200004696846,941982326.787
2017-11-27 23:59:59,0.05712740123271943,0.03661850094795227,0.03661850094795227,0.050592999905347824,1311728279.73
2017-11-28 23:59:59,0.13173000514507294,0.0479486994445324,0.050626501441001885,0.11974400281906128,3104611134.5
2017-11-29 23:59:59,0.14690600335597992,0.08143579959869385,0.11823499947786333,0.089717797935009,2326119729.11
2017-11-30 23:59:59,0.12830300629138947,0.094930499792099,0.094930499792099,0.11988300085067748,3108214997.31
2017-12-01 23:59:59,0.1313520073890686,0.11303099989891052,0.11662200093269348,0.1313520073890686,3405572569.31
2017-12-02 23:59:59,0.1388690024614334,0.1291320025920868,0.131632998585701,0.13235099613666534,3431473712.77
2017-12-03 23:59:59,0.1392199993133545,0.12494499981403352,0.13235099613666534,0.13180699944496155,3417369386.4
2017-12-04 23:59:59,0.14594599604606628,0.12635000050067902,0.1315460056066513,0.13586999475955966,3522711074.0
2017-12-05 23:59:59,0.13640399277210236,0.12677699327468872,0.13562500476837158,0.12748800218105316,3305390368.75
2017-12-06 23:59:59,0.13285499811172485,0.11388599872589113,0.1267479956150055,0.1178390011191368,3055220065.13
2017-12-07 23:59:59,0.1241760030388832,0.10550100356340407,0.11776600033044815,0.10550100356340407,2735331868.83
2017-12-08 23:59:59,0.12072599679231645,0.09913620352745056,0.10614199936389923,0.11546500027179718,2993669199.67
2017-12-09 23:59:59,0.1386599987745285,0.1135609969496727,0.11474499851465225,0.11960899829864502,3101110979.98
2017-12-10 23:59:59,0.11979400366544725,0.1001330018043518,0.11979400366544725,0.11028099805116652,2859263266.0
2017-12-11 23:59:59,0.12138299643993378,0.10863800346851347,0.10892699658870696,0.12138299643993378,3147105603.11
2017-12-12 23:59:59,0.1380079984664917,0.1142219975590706,0.12117700278759005,0.1338910013437271,3471401401.4
2017-12-13 23:59:59,0.14185400307178495,0.12236800044775008,0.13373899459838867,0.1342809945344925,3481512958.91
