,tweet_id,date,text,retweet_count,favourite_count,followers_count,crypto_name
0,1428710685349920775,2021-08-20 13:29:06,@DocumentingBTC Michael Saylor on why bitcoin is the best use for energy #Bitcoin #btc https://t.co/yHI2ZhXX7H,0,0,22,BTC
1,1428710685349920775,2021-08-20 13:29:06,@DocumentingBTC Michael Saylor on why bitcoin is the best use for energy #Bitcoin #btc https://t.co/yHI2ZhXX7H,0,0,22,BTC
2,1428710680052568068,2021-08-20 13:29:04,"Go, go, go!

#BTC https://t.co/m4IjTw4ZG9",0,0,59,BTC
3,1428710679066726411,2021-08-20 13:29:04,"BREAKING: #BTC $BTC IS BREAKING OUT: YOU LISTEN TO ME YOU MADE MONEY, EASY💸💸💸 https://t.co/F5bcuFCwzn",0,0,89,BTC
4,1428710678592884736,2021-08-20 13:29:04,"Also watching all #bitcoin names today as #BTC is looking to breakout. We could see a $50k test very soon perhaps over the weekend. Watching $HUT, $CAN, $BTBT, $COIN as well.",0,0,826,BTC
5,1428710678592884736,2021-08-20 13:29:04,"Also watching all #bitcoin names today as #BTC is looking to breakout. We could see a $50k test very soon perhaps over the weekend. Watching $HUT, $CAN, $BTBT, $COIN as well.",0,0,826,BTC
6,1428710666198732800,2021-08-20 13:29:01,"$BTC above the 200SMA again. 

Although #bitcoin has been dancing around the 200SMA for 2 weeks, the faster EMAs are moving up and providing support when #btc drops. 

If support is maintained they will soon cross above the 200SMA, which would most likely restablish the uptrend. https://t.co/dVdilyRNtn",0,0,1327,BTC
7,1428710619323109378,2021-08-20 13:28:50,"There has been a bit of a buzz about #PI !
Just pop it in once a day ☺️.
If you haven't already, click on the link below!

https://t.co/Wj6tLc1VmH 
Invitation Code　kenken1518
#shib #doge #babydoge #btc #ETH #sol #XRP #ADA #PI",0,0,189,BTC
8,1428710611119218694,2021-08-20 13:28:48,"Poolz Buy 4.3$
Level-1 ( 6.7 - 10$ )
Level-2 ( 12 - 15.5$ )
#poolz #btc #coin #Crypto https://t.co/ezJNO6BUu3",0,0,0,BTC
9,1428710611119218694,2021-08-20 13:28:48,"Poolz Buy 4.3$
Level-1 ( 6.7 - 10$ )
Level-2 ( 12 - 15.5$ )
#poolz #btc #coin #Crypto https://t.co/ezJNO6BUu3",0,0,0,BTC
10,1428710611119218694,2021-08-20 13:28:48,"Poolz Buy 4.3$
Level-1 ( 6.7 - 10$ )
Level-2 ( 12 - 15.5$ )
#poolz #btc #coin #Crypto https://t.co/ezJNO6BUu3",0,0,0,BTC
11,1428710611119218694,2021-08-20 13:28:48,"Poolz Buy 4.3$
Level-1 ( 6.7 - 10$ )
Level-2 ( 12 - 15.5$ )
#poolz #btc #coin #Crypto https://t.co/ezJNO6BUu3",0,0,0,BTC
12,1428710597655465987,2021-08-20 13:28:45,"Ready for take-off?

#BTC",0,0,3100,BTC
13,1428710591699488774,2021-08-20 13:28:43,"United Wholesale Mortgage will accept #bitcoin , other cryptocurrency #btc  https://t.co/PhpdQNeMmX",0,0,2890,BTC
14,1428710591699488774,2021-08-20 13:28:43,"United Wholesale Mortgage will accept #bitcoin , other cryptocurrency #btc  https://t.co/PhpdQNeMmX",0,0,2890,BTC
15,1428710557826355203,2021-08-20 13:28:35,Blimey #BTC https://t.co/Of7mkBsJMB,0,0,2386,BTC
