BTC_close,ETH_close,ADA_close,DOG_close
878.47998046875,0.0,0.0,0.0
873.260009765625,0.0,0.0,0.0
892.5800170898438,0.0,0.0,0.0
872.5999755859375,0.0,0.0,0.0
876.1199951171875,0.0,0.0,0.0
705.969970703125,0.0,0.0,0.00020473099721129984
682.1199951171875,0.0,0.0,0.00026853999588638544
522.7000122070311,0.0,0.0,0.0003616310132201761
691.9600219726562,0.0,0.0,0.001162489992566407
625.3200073242188,0.0,0.0,0.0007038660114631058
605.6599731445312,0.0,0.0,0.000393678987165913
617.1799926757812,0.0,0.0,0.0003147620009258389
673.4099731445312,0.0,0.0,0.0004511850129347295
665.5800170898438,0.0,0.0,0.000685547012835741
682.2100219726562,0.0,0.0,0.0005867009749636054
761.97998046875,0.0,0.0,0.0006019640131853522
735.0700073242188,0.0,0.0,0.0005219000158831476
727.8300170898438,0.0,0.0,0.00045853300252929335
745.0499877929688,0.0,0.0,0.00045448000309988856
756.1300048828125,0.0,0.0,0.00041587199666537344
754.010009765625,0.0,0.0,0.0004222459974698722
771.4000244140625,0.0,0.0,0.00043969799298793083
802.3900146484375,0.0,0.0,0.00035305198980495334
818.719970703125,0.0,0.0,0.00030292599694803357
859.510009765625,0.0,0.0,0.000300829007755965
933.530029296875,0.0,0.0,0.00027072400553151965
953.2899780273438,0.0,0.0,0.0002545529860071838
802.0,0.0,0.0,0.00022456000442616642
842.719970703125,0.0,0.0,0.00022753399389330298
846.8599853515625,0.0,0.0,0.0002455890062265098
868.47998046875,0.0,0.0,0.0003734460042323917
913.9500122070312,0.0,0.0,0.00035643999581225216
863.219970703125,0.0,0.0,0.00034528799005784094
841.2000122070312,0.0,0.0,0.00027759600197896356
833.27001953125,0.0,0.0,0.00034164098906330764
860.9000244140625,0.0,0.0,0.00041323198820464313
835.6300048828125,0.0,0.0,0.0003843900049105287
814.6400146484375,0.0,0.0,0.000415465998230502
840.0,0.0,0.0,0.0005879999953322113
870.9600219726562,0.0,0.0,0.0006967679946683347
870.2000122070312,0.0,0.0,0.001253089983947575
863.9099731445312,0.0,0.0,0.0018142099725082519
845.5900268554688,0.0,0.0,0.0014966899761930108
822.0399780273438,0.0,0.0,0.001800270052626729
797.0700073242188,0.0,0.0,0.0017854400211945176
853.6099853515625,0.0,0.0,0.0018437999533489349
885.280029296875,0.0,0.0,0.0015935000265017152
771.3900146484375,0.0,0.0,0.0012187999673187733
812.510009765625,0.0,0.0,0.001356889959424734
826.0,0.0,0.0,0.0016024400247260928
819.030029296875,0.0,0.0,0.0015233999583870173
829.9199829101562,0.0,0.0,0.0015602499479427936
832.5800170898438,0.0,0.0,0.001457019941881299
825.3699951171875,0.0,0.0,0.001279319985769689
823.8300170898438,0.0,0.0,0.001268699998036027
827.9600219726562,0.0,0.0,0.0011606300249695778
811.9099731445312,0.0,0.0,0.0013024599757045507
781.5499877929688,0.0,0.0,0.0013060199562460186
712.4000244140625,0.0,0.0,0.001124190050177276
673.9199829101562,0.0,0.0,0.001081350026652217
682.9000244140625,0.0,0.0,0.0012907099444419146
681.030029296875,0.0,0.0,0.0014140000566840172
672.1699829101562,0.0,0.0,0.001811519963666797
651.719970703125,0.0,0.0,0.0018177799647673965
605.239990234375,0.0,0.0,0.0015719500370323658
661.989990234375,0.0,0.0,0.0015835600206628444
650.9199829101562,0.0,0.0,0.0015223199734464288
616.6300048828125,0.0,0.0,0.0014130099443718789
626.27001953125,0.0,0.0,0.00134315004106611
626.5999755859375,0.0,0.0,0.0014259699964895847
623.030029296875,0.0,0.0,0.0013436099980026484
556.1400146484375,0.0,0.0,0.0012116399593651295
574.1599731445312,0.0,0.0,0.0012081200256943705
605.4199829101562,0.0,0.0,0.0012784199789166448
605.8200073242188,0.0,0.0,0.001185080036520958
546.3200073242189,0.0,0.0,0.0010752299567684533
538.7100219726561,0.0,0.0,0.0009894269751384854
582.6900024414062,0.0,0.0,0.0011860199738293884
578.77001953125,0.0,0.0,0.0011591699440032244
549.260009765625,0.0,0.0,0.0010714599629864097
565.6099853515625,0.0,0.0,0.0010567399440333247
559.7899780273439,0.0,0.0,0.000953220995143056
667.760009765625,0.0,0.0,0.0010995300253853204
666.780029296875,0.0,0.0,0.0010440000332891939
665.510009765625,0.0,0.0,0.0010592200560495255
663.8599853515625,0.0,0.0,0.001011630054563284
629.1500244140625,0.0,0.0,0.0009275599732063713
617.4500122070312,0.0,0.0,0.0008334119920618832
636.9600219726562,0.0,0.0,0.0008711940026842058
627.7899780273438,0.0,0.0,0.0007783920154906808
634.1099853515625,0.0,0.0,0.0007669950136914848
632.0999755859375,0.0,0.0,0.0009064740152098238
638.1400146484375,0.0,0.0,0.000868254981469363
628.7999877929688,0.0,0.0,0.0008666319772601128
636.1199951171875,0.0,0.0,0.0008402239764109254
631.1099853515625,0.0,0.0,0.0008263399940915406
622.3729858398438,0.0,0.0,0.0007791880052536727
614.8319702148438,0.0,0.0,0.0007667969912290572
609.8880004882812,0.0,0.0,0.0007724909810349345
588.77001953125,0.0,0.0,0.0007232559728436173
571.489990234375,0.0,0.0,0.0006893050158396362
565.0399780273438,0.0,0.0,0.0006858319975435734
561.27197265625,0.0,0.0,0.0007438209722749889
583.4119873046875,0.0,0.0,0.000743008975405246
583.9169921875,0.0,0.0,0.0006526460056193173
580.8270263671875,0.0,0.0,0.0006394980009645224
471.239013671875,0.0,0.0,0.00046685800771228964
495.6659851074219,0.0,0.0,0.0005186980124562979
491.1719970703125,0.0,0.0,0.0005878430092707276
460.2730102539063,0.0,0.0,0.0005301170167513192
457.0010070800781,0.0,0.0,0.0005051509942859411
478.375,0.0,0.0,0.0005370450089685619
437.1400146484375,0.0,0.0,0.000429370003985241
444.7179870605469,0.0,0.0,0.00044809700921177853
447.5260009765625,0.0,0.0,0.0004462960059754551
461.9070129394531,0.0,0.0,0.0004704399907495826
460.4989929199219,0.0,0.0,0.0004599390085786581
449.4230041503906,0.0,0.0,0.00045772301382385194
453.08599853515625,0.0,0.0,0.00045085398596711457
442.7250061035156,0.0,0.0,0.00044135900679975753
365.1759948730469,0.0,0.0,0.0003471910022199154
420.9469909667969,0.0,0.0,0.000440128002082929
421.1159973144531,0.0,0.0,0.00042011300683952873
414.06298828125,0.0,0.0,0.0003893020038958639
458.7869873046875,0.0,0.0,0.0004613809869624674
515.5859985351561,0.0,0.0,0.0005874360213056207
527.39501953125,0.0,0.0,0.0007077340269461273
495.9630126953125,0.0,0.0,0.0006434309761971235
479.6449890136719,0.0,0.0,0.0006169059779495001
501.5650024414063,0.0,0.0,0.0006462960154749452
498.1679992675781,0.0,0.0,0.0006285079871304332
495.7730102539063,0.0,0.0,0.0006214139866642653
487.9240112304688,0.0,0.0,0.0005880239768885076
491.3030090332031,0.0,0.0,0.0005696099833585322
500.4649963378906,0.0,0.0,0.0005855800118297337
461.4490051269531,0.0,0.0,0.0004762320022564381
458.60101318359375,0.0,0.0,0.00047172501217573876
436.3900146484375,0.0,0.0,0.0004399759927764535
440.2850036621094,0.0,0.0,0.0004805049975402653
447.2090148925781,0.0,0.0,0.0004947839770466089
447.6449890136719,0.0,0.0,0.0005011159810237585
457.760009765625,0.0,0.0,0.0005044640274718404
449.37701416015625,0.0,0.0,0.0004821750044357032
437.7619934082031,0.0,0.0,0.00046224400284700096
436.4030151367188,0.0,0.0,0.0004682079888880253
433.4819946289063,0.0,0.0,0.00045422499533742666
428.9620056152344,0.0,0.0,0.0004565140116028488
438.8210144042969,0.0,0.0,0.0004726829938590527
440.16900634765625,0.0,0.0,0.0004706330073531717
449.46099853515625,0.0,0.0,0.0004938470083288847
454.4330139160156,0.0,0.0,0.0004781030002050102
438.885986328125,0.0,0.0,0.0004561799869406968
441.4620056152344,0.0,0.0,0.0004536400083452463
440.6709899902344,0.0,0.0,0.0004493710002861917
443.97198486328125,0.0,0.0,0.0004560319939628243
447.25201416015625,0.0,0.0,0.00045475899241864676
448.0580139160156,0.0,0.0,0.00045069100451655686
448.9030151367188,0.0,0.0,0.0004528379940893501
446.2640075683594,0.0,0.0,0.00044859299669042224
446.1809997558594,0.0,0.0,0.0004439619951881468
485.7239990234375,0.0,0.0,0.0004655520024243742
491.7699890136719,0.0,0.0,0.00045621101162396366
524.5789794921875,0.0,0.0,0.0004220370028633624
520.2219848632811,0.0,0.0,0.0004130279994569719
525.1380004882811,0.0,0.0,0.0004265260067768395
571.5880126953125,0.0,0.0,0.0004251429927535355
583.4240112304688,0.0,0.0,0.0004032099968753755
571.2440185546875,0.0,0.0,0.0003972910053562373
577.06201171875,0.0,0.0,0.00039870498585514724
568.1799926757812,0.0,0.0,0.0003899610019288957
615.3250122070312,0.0,0.0,0.000346749002346769
623.677001953125,0.0,0.0,0.00033900700509548187
630.22900390625,0.0,0.0,0.00040265498682856565
660.6179809570312,0.0,0.0,0.00039539698627777403
667.60498046875,0.0,0.0,0.0003861970035359264
641.614013671875,0.0,0.0,0.00036202900810167193
659.2579956054688,0.0,0.0,0.0003603000077418983
653.7020263671875,0.0,0.0,0.0003620689967647195
654.968994140625,0.0,0.0,0.0003668009885586798
656.1400146484375,0.0,0.0,0.00035966001451015467
649.1589965820312,0.0,0.0,0.00036215499858371913
653.1500244140625,0.0,0.0,0.00038243300514295697
633.02001953125,0.0,0.0,0.00042034301441162825
586.9520263671875,0.0,0.0,0.00038200500421226025
600.1630249023438,0.0,0.0,0.0003915429988410324
577.3579711914062,0.0,0.0,0.0003763609856832773
592.93701171875,0.0,0.0,0.00037361201248131687
592.18798828125,0.0,0.0,0.00036509899655357003
610.864013671875,0.0,0.0,0.00036334598553366965
607.9580078125,0.0,0.0,0.0003584169899113477
598.0709838867188,0.0,0.0,0.00035893800668418413
594.14599609375,0.0,0.0,0.00035278400173410773
594.9920043945312,0.0,0.0,0.0003469620132818818
602.2730102539062,0.0,0.0,0.00034213700564578176
593.9840087890625,0.0,0.0,0.00032616598764434457
582.3569946289062,0.0,0.0,0.0003105140058323741
566.3359985351562,0.0,0.0,0.0002691549889277667
581.1370239257812,0.0,0.0,0.00029562399140559137
597.260986328125,0.0,0.0,0.00029362100758589804
596.5490112304688,0.0,0.0,0.0002762780059129
602.7150268554688,0.0,0.0,0.0002705049992073328
639.7969970703125,0.0,0.0,0.0002666100044734776
640.8060302734375,0.0,0.0,0.00025878299493342643
650.8790283203125,0.0,0.0,0.00022334899404086173
645.156005859375,0.0,0.0,0.00021947600180283192
630.6920166015625,0.0,0.0,0.00023449900618288663
631.4569702148438,0.0,0.0,0.00022274999355431652
635.8070068359375,0.0,0.0,0.00022626199643127618
624.0859985351562,0.0,0.0,0.0002227100048912689
624.8179931640625,0.0,0.0,0.00026239600265398616
624.5089721679688,0.0,0.0,0.0002749080013018101
616.7620239257812,0.0,0.0,0.00026341198827140033
632.0029907226562,0.0,0.0,0.0002729299885686487
633.7130126953125,0.0,0.0,0.0002726640086621046
626.4970092773438,0.0,0.0,0.0002703210047911853
619.3150024414062,0.0,0.0,0.00025813700631260866
621.5859985351562,0.0,0.0,0.00025433101109229034
616.7999877929688,0.0,0.0,0.00023364399385172876
623.0889892578125,0.0,0.0,0.0002608259965199977
628.7789916992188,0.0,0.0,0.0002472249907441437
628.5150146484375,0.0,0.0,0.000244592985836789
623.9000244140625,0.0,0.0,0.00024038300034590063
622.2109985351562,0.0,0.0,0.000236785999732092
621.551025390625,0.0,0.0,0.00022042900673113763
619.4149780273438,0.0,0.0,0.00022490099945571274
601.7329711914062,0.0,0.0,0.00021716600167565048
601.0889892578125,0.0,0.0,0.00021318800281733277
595.81298828125,0.0,0.0,0.0002082370046991855
593.8519897460938,0.0,0.0,0.00021693100279662758
585.6909790039062,0.0,0.0,0.0002025220019277185
584.7249755859375,0.0,0.0,0.0002094420051435009
567.2930297851562,0.0,0.0,0.000203117000637576
586.2349853515625,0.0,0.0,0.00020931099425069988
594.916015625,0.0,0.0,0.0002108979970216751
589.3330078125,0.0,0.0,0.00020739600586239249
586.666015625,0.0,0.0,0.00020282799960114065
588.781982421875,0.0,0.0,0.00020143200526945293
585.4359741210938,0.0,0.0,0.00018854200607165692
584.6530151367188,0.0,0.0,0.00017805599782150241
588.8690185546875,0.0,0.0,0.0001759870065143332
592.5770263671875,0.0,0.0,0.00017044099513441324
589.3720092773438,0.0,0.0,0.00016737000260036441
591.0609741210938,0.0,0.0,0.00015954600530676544
576.3679809570312,0.0,0.0,0.00014389099669642746
569.6420288085938,0.0,0.0,0.00014854900655336678
546.6580200195311,0.0,0.0,0.0001419220061507076
505.9739990234375,0.0,0.0,0.00014564899902325124
497.010009765625,0.0,0.0,0.00012047500058542937
519.7080078125,0.0,0.0,0.00013476799358613792
491.7950134277344,0.0,0.0,0.0001256260002264753
461.4599914550781,0.0,0.0,0.00010748700151452796
485.2449951171875,0.0,0.0,0.00011447400174802168
511.9800109863281,0.0,0.0,0.00013034700532443821
517.2369995117189,0.0,0.0,0.00013188799493946135
514.0430297851561,0.0,0.0,0.0001252030051546171
498.07501220703125,0.0,0.0,0.00012044599861837925
508.2860107421875,0.0,0.0,0.00012626100215129554
502.4960021972656,0.0,0.0,0.0001126689967350103
511.5700073242188,0.0,0.0,0.00014453100448008627
511.1530151367188,0.0,0.0,0.00013924599625170228
507.8150024414063,0.0,0.0,0.00013087899424135682
508.5169982910156,0.0,0.0,0.00012926000636070967
504.2489929199219,0.0,0.0,0.00013543700333684686
477.76300048828125,0.0,0.0,0.00013097800547257066
474.8789978027344,0.0,0.0,0.00013057800242677328
477.4259948730469,0.0,0.0,0.00013207299343775958
477.58599853515625,0.0,0.0,0.00013983799726702273
489.6600036621094,0.0,0.0,0.00015694499597884717
483.3420104980469,0.0,0.0,0.00016316499386448413
484.8299865722656,0.0,0.0,0.00021075000404380265
482.2780151367188,0.0,0.0,0.0001881259959191084
474.6000061035156,0.0,0.0,0.00017538999964017418
475.260009765625,0.0,0.0,0.0001945730036823079
479.3590087890625,0.0,0.0,0.00018632599676493558
479.7489929199219,0.0,0.0,0.00020376000611577186
477.75299072265625,0.0,0.0,0.00020539299293886867
479.00201416015625,0.0,0.0,0.0002671300026122481
477.8919982910156,0.0,0.0,0.00034514800063334405
475.3710021972656,0.0,0.0,0.0003260879893787205
466.0570068359375,0.0,0.0,0.0002940889971796423
457.3340148925781,0.0,0.0,0.00026809200062416494
424.4400024414063,0.0,0.0,0.0002975329989567399
394.7959899902344,0.0,0.0,0.00027728700661100447
408.9039916992188,0.0,0.0,0.0002918420068453997
398.8210144042969,0.0,0.0,0.0002878190134651959
402.1520080566406,0.0,0.0,0.0002982990117743612
435.7909851074219,0.0,0.0,0.0003128540120087564
423.2049865722656,0.0,0.0,0.0003483410109765828
411.5740051269531,0.0,0.0,0.00037509101093746716
404.4249877929688,0.0,0.0,0.00045075098751112824
399.5199890136719,0.0,0.0,0.00037515698932111263
377.1809997558594,0.0,0.0,0.0003920299932360649
375.4670104980469,0.0,0.0,0.0003963189956266433
386.9440002441406,0.0,0.0,0.0003994680009782313
383.614990234375,0.0,0.0,0.00037112299469299614
375.0719909667969,0.0,0.0,0.00033374401391483843
359.5119934082031,0.0,0.0,0.0003263399994466454
328.8659973144531,0.0,0.0,0.00029996500234119594
320.510009765625,0.0,0.0,0.0002731730055529624
330.0790100097656,0.0,0.0,0.00029791999259032314
336.18701171875,0.0,0.0,0.0002966460015159101
352.94000244140625,0.0,0.0,0.00029431399889290333
365.0260009765625,0.0,0.0,0.0002929249894805253
361.56201171875,0.0,0.0,0.00027085401234216994
362.2990112304688,0.0,0.0,0.00027831399347633123
378.5490112304688,0.0,0.0,0.0002900509862229228
390.41400146484375,0.0,0.0,0.0002847219875548035
400.8699951171875,0.0,0.0,0.0002854049962479621
394.7730102539063,0.0,0.0,0.00026824299129657453
382.5559997558594,0.0,0.0,0.00025811599334701896
383.7579956054688,0.0,0.0,0.00025042498600669205
391.4419860839844,0.0,0.0,0.0002572970115579665
389.5459899902344,0.0,0.0,0.00024352500622626397
382.8450012207031,0.0,0.0,0.00023178799892775717
386.4750061035156,0.0,0.0,0.00023015399347059434
383.1579895019531,0.0,0.0,0.00025623900000937283
358.4169921875,0.0,0.0,0.0002453360066283494
358.3450012207031,0.0,0.0,0.00025096299941651523
347.27099609375,0.0,0.0,0.0002463719865772873
354.7040100097656,0.0,0.0,0.000248888012720272
352.989013671875,0.0,0.0,0.00025077798636630183
357.6180114746094,0.0,0.0,0.0002555719984229654
335.59100341796875,0.0,0.0,0.00024212099378928545
345.30499267578125,0.0,0.0,0.0002378339995630085
338.3210144042969,0.0,0.0,0.00023617800616193565
325.7489929199219,0.0,0.0,0.00022799900034442544
325.8919982910156,0.0,0.0,0.00022148599964566534
327.5539855957031,0.0,0.0,0.00021644499793183056
330.49200439453125,0.0,0.0,0.00021097999706398696
339.4859924316406,0.0,0.0,0.00021757600188720969
349.2900085449219,0.0,0.0,0.00022610599990002808
342.4150085449219,0.0,0.0,0.00021970400121062997
345.4880065917969,0.0,0.0,0.0002178860013373196
363.2640075683594,0.0,0.0,0.00021914100216235965
366.9240112304688,0.0,0.0,0.00022006299695931372
367.6950073242188,0.0,0.0,0.0002233059931313619
423.5610046386719,0.0,0.0,0.0002430710010230541
420.7349853515625,0.0,0.0,0.0002497289970051497
397.8179931640625,0.0,0.0,0.00023918600345496088
376.1329956054688,0.0,0.0,0.00022548899869434536
387.8819885253906,0.0,0.0,0.00022500799968838686
387.4079895019531,0.0,0.0,0.00022387999342754483
375.197998046875,0.0,0.0,0.00021375999494921416
380.55499267578125,0.0,0.0,0.00021661400387529284
357.8399963378906,0.0,0.0,0.00020989500626455992
350.8479919433594,0.0,0.0,0.0002093920047627762
352.9200134277344,0.0,0.0,0.000213691993849352
367.572998046875,0.0,0.0,0.0002505159936845302
376.9010009765625,0.0,0.0,0.0002475689980201423
375.3479919433594,0.0,0.0,0.00024343200493603945
368.3699951171875,0.0,0.0,0.00023224999313242733
369.6700134277344,0.0,0.0,0.0002431659959256649
376.4469909667969,0.0,0.0,0.0002447179867886007
375.4909973144531,0.0,0.0,0.00024273499730043116
378.0469970703125,0.0,0.0,0.00024205900263041255
379.2449951171875,0.0,0.0,0.0002415390044916421
381.3150024414063,0.0,0.0,0.00024027899780776352
375.010009765625,0.0,0.0,0.00023669700021855533
369.60400390625,0.0,0.0,0.00023002400121185929
376.85400390625,0.0,0.0,0.00023345400404650718
374.7850036621094,0.0,0.0,0.00022954300220590082
375.0950012207031,0.0,0.0,0.00022899699979461732
361.90899658203125,0.0,0.0,0.0002214559935964644
352.218994140625,0.0,0.0,0.000210123005672358
346.364990234375,0.0,0.0,0.0002087390021188185
350.5060119628906,0.0,0.0,0.00020590399799402806
352.5419921875,0.0,0.0,0.00020621200383175164
347.3760070800781,0.0,0.0,0.0002019950043177232
351.6319885253906,0.0,0.0,0.00019571300072129816
345.3450012207031,0.0,0.0,0.00018820499826688317
327.06201171875,0.0,0.0,0.0001731410011416301
319.7760009765625,0.0,0.0,0.0001792859984561801
311.39599609375,0.0,0.0,0.0001765259949024767
317.8429870605469,0.0,0.0,0.0001940140064107254
